2	4	5000	210	230	0	0	9000
2	2	10000	130	190	0	0	3349.13705151814
2	2	10000	150	170	0	0	3282.13407925004
2	4	5000	250	400	0	0	9479.90494931193
2	4	5000	300	350	0	0	9441.76145495724
2	8	2500	450	500	0	0	8485.89521403284
1	4	5000	700	0	0	0	14239.4190582636
1	4	5000	600	0	0	0	11673.2946842314
1	4	5000	900	0	0	0	19393.9619456905
1	4	5000	800	0	0	0	16813.8863904131
1	8	2500	1000	0	0	0	10988.9927225691
1	8	2500	1200	0	0	0	13576.9832322423
1	8	2500	1400	0	0	0	16168.3877115681
1	8	2500	1600	0	0	0	18761.9329664198
1	8	2500	1800	0	0	0	21356.908410458
1	8	2500	2000	0	0	0	23952.886415934
1	8	2500	2500	0	0	0	30445.6422604938
1	8	1250	3000	0	0	0	18470.4050285369
1	8	1250	3000	0	0	0	18470.4050285369
1	8	1250	3500	0	0	0	21718.6786812356
1	8	1250	3500	0	0	0	21718.6786812356
1	8	1250	4000	0	0	0	24967.3836592615
1	8	1250	4000	0	0	0	24967.3836592615
1	8	1250	4500	0	0	0	28216.3762847474
1	8	1250	4500	0	0	0	28216.3762847474
1	8	1250	5000	0	0	0	31465.5703095727
1	8	1250	5000	0	0	0	31465.5703095727
1	8	2500	2250	0	0	0	27198.8625549197
1	8	2500	2750	0	0	0	33693.0067573724
1	8	1250	3250	0	0	0	20094.4755097039
1	8	1250	3250	0	0	0	20094.4755097039
1	8	1250	3750	0	0	0	23342.9880286091
1	8	1250	3750	0	0	0	23342.9880286091
1	8	1250	4250	0	0	0	26591.8503571006
1	8	1250	4250	0	0	0	26591.8503571006
1	8	1250	4750	0	0	0	29840.9520951689
1	8	1250	4750	0	0	0	29840.9520951689
1	8	1250	5250	0	0	0	33090.2248728969
1	8	1250	5250	0	0	0	33090.2248728969
1	8	625	5500	0	0	0	17357.4554152193
1	8	625	5500	0	0	0	17357.4554152193
1	8	625	5500	0	0	0	17357.4554152193
1	8	625	5500	0	0	0	17357.4554152193
1	8	625	5750	0	0	0	18169.8120443914
1	8	625	5750	0	0	0	18169.8120443914
1	8	625	5750	0	0	0	18169.8120443914
1	8	625	5750	0	0	0	18169.8120443914
1	8	625	6000	0	0	0	18982.1806182301
1	8	625	6000	0	0	0	18982.1806182301
1	8	625	6000	0	0	0	18982.1806182301
1	8	625	6000	0	0	0	18982.1806182301
1	8	625	6250	0	0	0	19794.559703812
1	8	625	6250	0	0	0	19794.559703812
1	8	625	6250	0	0	0	19794.559703812
1	8	625	6250	0	0	0	19794.559703812
1	8	625	6500	0	0	0	20606.9480885845
1	8	625	6500	0	0	0	20606.9480885845
1	8	625	6500	0	0	0	20606.9480885845
1	8	625	6500	0	0	0	20606.9480885845
1	8	625	6750	0	0	0	21419.3447395727
1	8	625	6750	0	0	0	21419.3447395727
1	8	625	6750	0	0	0	21419.3447395727
1	8	625	6750	0	0	0	21419.3447395727
1	8	625	7000	0	0	0	22231.7487713241
1	8	625	7000	0	0	0	22231.7487713241
1	8	625	7000	0	0	0	22231.7487713241
1	8	625	7000	0	0	0	22231.7487713241
