2	4	5000	250	270	0	0	9000
2	2	10000	170	230	0	0	3411.2380527802
2	2	10000	190	210	0	0	3354.81853775392
2	4	5000	290	400	0	0	8374.61160760166
2	4	5000	320	350	0	0	7865.69342547035
2	8	2500	450	500	0	0	7369.35545839715
1	4	5000	700	0	0	0	13054.194648259
1	4	5000	600	0	0	0	10512.4549053155
1	4	5000	900	0	0	0	18175.6559680794
1	4	5000	800	0	0	0	15610.1267433937
1	8	2500	1000	0	0	0	10373.9843893601
1	8	2500	1200	0	0	0	12953.1375308877
1	8	2500	1400	0	0	0	15538.1947299841
1	8	2500	1600	0	0	0	18126.9631323685
1	8	2500	1800	0	0	0	20718.2147324658
1	8	2500	2000	0	0	0	23311.2088893776
1	8	2500	2500	0	0	0	29798.5845176318
1	8	1250	3000	0	0	0	18145.0799334341
1	8	1250	3000	0	0	0	18145.0799334341
1	8	1250	3500	0	0	0	21392.0694262141
1	8	1250	3500	0	0	0	21392.0694262141
1	8	1250	4000	0	0	0	24639.8107505533
1	8	1250	4000	0	0	0	24639.8107505533
1	8	1250	4500	0	0	0	27888.0535915397
1	8	1250	4500	0	0	0	27888.0535915397
1	8	1250	5000	0	0	0	31136.647634423
1	8	1250	5000	0	0	0	31136.647634423
1	8	2500	2250	0	0	0	26554.1973831186
1	8	2500	2750	0	0	0	33043.9899957072
1	8	1250	3250	0	0	0	19768.4590516034
1	8	1250	3250	0	0	0	19768.4590516034
1	8	1250	3750	0	0	0	23015.8648775473
1	8	1250	3750	0	0	0	23015.8648775473
1	8	1250	4250	0	0	0	26263.8805317565
1	8	1250	4250	0	0	0	26263.8805317565
1	8	1250	4750	0	0	0	29512.3136380929
1	8	1250	4750	0	0	0	29512.3136380929
1	8	1250	5250	0	0	0	32761.045024337
1	8	1250	5250	0	0	0	32761.045024337
1	8	625	5500	0	0	0	17192.7485846216
1	8	625	5500	0	0	0	17192.7485846216
1	8	625	5500	0	0	0	17192.7485846216
1	8	625	5500	0	0	0	17192.7485846216
1	8	625	5750	0	0	0	18004.9984658484
1	8	625	5750	0	0	0	18004.9984658484
1	8	625	5750	0	0	0	18004.9984658484
1	8	625	5750	0	0	0	18004.9984658484
1	8	625	6000	0	0	0	18817.2691814732
1	8	625	6000	0	0	0	18817.2691814732
1	8	625	6000	0	0	0	18817.2691814732
1	8	625	6000	0	0	0	18817.2691814732
1	8	625	6250	0	0	0	19629.5582326969
1	8	625	6250	0	0	0	19629.5582326969
1	8	625	6250	0	0	0	19629.5582326969
1	8	625	6250	0	0	0	19629.5582326969
1	8	625	6500	0	0	0	20441.8635049103
1	8	625	6500	0	0	0	20441.8635049103
1	8	625	6500	0	0	0	20441.8635049103
1	8	625	6500	0	0	0	20441.8635049103
1	8	625	6750	0	0	0	21254.1831965984
1	8	625	6750	0	0	0	21254.1831965984
1	8	625	6750	0	0	0	21254.1831965984
1	8	625	6750	0	0	0	21254.1831965984
1	8	625	7000	0	0	0	22066.5157634672
1	8	625	7000	0	0	0	22066.5157634672
1	8	625	7000	0	0	0	22066.5157634672
1	8	625	7000	0	0	0	22066.5157634672
