2	4	5000	1160	1180	0	0	9000
2	2	10000	1080	1140	0	0	3164.34057685521
2	2	10000	1100	1120	0	0	3152.4098299995
2	4	5000	1200	1350	0	0	8347.1640400165
2	4	5000	1250	1300	0	0	8318.2744702611
2	8	2500	1400	1450	0	0	7360.17477396806
1	4	5000	1600	0	0	0	11223.8962563886
1	4	5000	1500	0	0	0	8999.89452136633
1	4	5000	1800	0	0	0	15775.1043032471
1	4	5000	1700	0	0	0	13483.8384566979
1	8	2500	1900	0	0	0	9046.89296273152
1	8	2500	2000	0	0	0	10218.2816103843
1	8	2500	2200	0	0	0	12591.7421496833
1	8	2500	2400	0	0	0	14998.8524401764
1	8	2500	2600	0	0	0	17432.8507453086
1	8	2500	2800	0	0	0	19888.6230616985
1	8	2500	3000	0	0	0	22362.2438674214
1	8	1250	3500	0	0	0	14302.9423590927
1	8	1250	3500	0	0	0	14302.9423590927
1	8	1250	4000	0	0	0	17455.3631879395
1	8	1250	4000	0	0	0	17455.3631879395
1	8	1250	4500	0	0	0	20628.7004038939
1	8	1250	4500	0	0	0	20628.7004038939
1	8	1250	5000	0	0	0	23816.9327636339
1	8	1250	5000	0	0	0	23816.9327636339
1	8	1250	3250	0	0	0	12737.3894952857
1	8	1250	3250	0	0	0	12737.3894952857
1	8	1250	3750	0	0	0	15876.0449638478
1	8	1250	3750	0	0	0	15876.0449638478
1	8	1250	4250	0	0	0	19039.8560779462
1	8	1250	4250	0	0	0	19039.8560779462
1	8	1250	4750	0	0	0	22221.2371253147
1	8	1250	4750	0	0	0	22221.2371253147
1	8	1250	5250	0	0	0	25415.3510975544
1	8	1250	5250	0	0	0	25415.3510975544
1	8	625	5500	0	0	0	13508.0660632158
1	8	625	5500	0	0	0	13508.0660632158
1	8	625	5500	0	0	0	13508.0660632158
1	8	625	5500	0	0	0	13508.0660632158
1	8	625	5750	0	0	0	14309.4881148542
1	8	625	5750	0	0	0	14309.4881148542
1	8	625	5750	0	0	0	14309.4881148542
1	8	625	5750	0	0	0	14309.4881148542
1	8	625	6000	0	0	0	15111.8160471304
1	8	625	6000	0	0	0	15111.8160471304
1	8	625	6000	0	0	0	15111.8160471304
1	8	625	6000	0	0	0	15111.8160471304
1	8	625	6250	0	0	0	15914.9437051232
1	8	625	6250	0	0	0	15914.9437051232
1	8	625	6250	0	0	0	15914.9437051232
1	8	625	6250	0	0	0	15914.9437051232
1	8	625	6500	0	0	0	16718.7808130783
1	8	625	6500	0	0	0	16718.7808130783
1	8	625	6500	0	0	0	16718.7808130783
1	8	625	6500	0	0	0	16718.7808130783
1	8	625	6750	0	0	0	17523.2501265034
1	8	625	6750	0	0	0	17523.2501265034
1	8	625	6750	0	0	0	17523.2501265034
1	8	625	6750	0	0	0	17523.2501265034
1	8	625	7000	0	0	0	18328.2851731686
1	8	625	7000	0	0	0	18328.2851731686
1	8	625	7000	0	0	0	18328.2851731686
1	8	625	7000	0	0	0	18328.2851731686
